loss,acc,epoch,step,val_loss,val_acc,lr
2.6683082580566406,0.0859375,0,49,,,
2.6491851806640625,0.1015625,0,99,,,
2.6704330444335938,0.078125,0,149,,,
2.6037025451660156,0.1171875,0,199,,,
2.6325836181640625,0.0859375,0,249,,,
2.5545578002929688,0.109375,0,299,,,
2.6184768676757812,0.0859375,0,349,,,
,,0,390,2.5918290615081787,0.10000000149011612,
2.591480255126953,0.125,1,399,,,
2.1705360412597656,0.203125,1,449,,,
2.1069984436035156,0.2109375,1,499,,,
2.1469650268554688,0.21875,1,549,,,
2.0532188415527344,0.2421875,1,599,,,
2.065082550048828,0.2578125,1,649,,,
2.0481529235839844,0.3203125,1,699,,,
1.9492301940917969,0.2734375,1,749,,,
,,1,781,,,0.0002
,,1,781,1.718687891960144,0.382099986076355,
1.9377250671386719,0.296875,2,799,,,
1.9752426147460938,0.265625,2,849,,,
1.8612337112426758,0.3125,2,899,,,
1.9103498458862305,0.28125,2,949,,,
1.7533292770385742,0.3125,2,999,,,
1.7634449005126953,0.3515625,2,1049,,,
1.7301559448242188,0.3671875,2,1099,,,
1.6009550094604492,0.3984375,2,1149,,,
,,2,1172,,,0.0004
,,2,1172,1.4949408769607544,0.4442000091075897,
1.7645931243896484,0.3515625,3,1199,,,
1.7953914403915405,0.359375,3,1249,,,
1.7874221801757812,0.328125,3,1299,,,
1.737269639968872,0.375,3,1349,,,
1.7299613952636719,0.375,3,1399,,,
1.6301689147949219,0.4296875,3,1449,,,
1.5281825065612793,0.4140625,3,1499,,,
1.4982805252075195,0.4453125,3,1549,,,
,,3,1563,,,0.0006
,,3,1563,1.3346216678619385,0.5289000272750854,
1.6578383445739746,0.421875,4,1599,,,
1.664642572402954,0.4296875,4,1649,,,
1.650411605834961,0.4453125,4,1699,,,
1.5729937553405762,0.375,4,1749,,,
1.443587303161621,0.484375,4,1799,,,
1.553900957107544,0.4609375,4,1849,,,
1.5995081663131714,0.390625,4,1899,,,
1.5483949184417725,0.4453125,4,1949,,,
,,4,1954,,,0.0008
,,4,1954,1.271895170211792,0.5383999943733215,
1.4546152353286743,0.3984375,5,1999,,,
1.582493782043457,0.40625,5,2049,,,
1.6589856147766113,0.4296875,5,2099,,,
1.4230163097381592,0.4453125,5,2149,,,
1.4045488834381104,0.515625,5,2199,,,
1.2779207229614258,0.4921875,5,2249,,,
1.3513967990875244,0.4921875,5,2299,,,
,,5,2345,,,0.001
,,5,2345,1.203641653060913,0.5737000107765198,
1.3504118919372559,0.515625,6,2349,,,
1.512400507926941,0.4453125,6,2399,,,
1.5146236419677734,0.5078125,6,2449,,,
1.4599013328552246,0.4609375,6,2499,,,
1.3630480766296387,0.5859375,6,2549,,,
1.4345899820327759,0.5,6,2599,,,
1.4114477634429932,0.453125,6,2649,,,
1.368500828742981,0.4765625,6,2699,,,
,,6,2736,,,0.001
,,6,2736,1.083548665046692,0.6086999773979187,
1.3275855779647827,0.4921875,7,2749,,,
1.2876338958740234,0.546875,7,2799,,,
1.3558497428894043,0.4921875,7,2849,,,
1.1909581422805786,0.53125,7,2899,,,
1.1984784603118896,0.578125,7,2949,,,
1.267184853553772,0.5390625,7,2999,,,
1.2594656944274902,0.546875,7,3049,,,
1.1988976001739502,0.6015625,7,3099,,,
,,7,3127,,,0.000999938933078422
,,7,3127,1.0531728267669678,0.6198999881744385,
1.2448415756225586,0.5703125,8,3149,,,
1.3536274433135986,0.5,8,3199,,,
1.3428127765655518,0.53125,8,3249,,,
1.1784539222717285,0.53125,8,3299,,,
1.1960864067077637,0.609375,8,3349,,,
1.2489334344863892,0.6015625,8,3399,,,
1.1196061372756958,0.609375,8,3449,,,
1.4086605310440063,0.5078125,8,3499,,,
,,8,3518,,,0.000999755747381037
,,8,3518,1.007956862449646,0.6450999975204468,
1.1584851741790771,0.59375,9,3549,,,
1.2047035694122314,0.5390625,9,3599,,,
1.224257230758667,0.5390625,9,3649,,,
1.3126945495605469,0.546875,9,3699,,,
1.2267212867736816,0.5390625,9,3749,,,
1.0814169645309448,0.5546875,9,3799,,,
1.064628005027771,0.640625,9,3849,,,
1.1736886501312256,0.578125,9,3899,,,
,,9,3909,,,0.000999450488106175
,,9,3909,0.9227810502052307,0.6712999939918518,
1.144147515296936,0.5703125,10,3949,,,
1.0640785694122314,0.5625,10,3999,,,
1.242632269859314,0.5078125,10,4049,,,
1.0156147480010986,0.65625,10,4099,,,
0.9660508036613464,0.71875,10,4149,,,
1.0179352760314941,0.6484375,10,4199,,,
1.1420178413391113,0.609375,10,4249,,,
1.1285533905029297,0.6015625,10,4299,,,
,,10,4300,,,0.0009990232305719944
,,10,4300,0.8889635801315308,0.6848000288009644,
1.0944864749908447,0.6015625,11,4349,,,
1.2822338342666626,0.546875,11,4399,,,
0.9513375759124756,0.6328125,11,4449,,,
1.18061363697052,0.59375,11,4499,,,
1.2155369520187378,0.53125,11,4549,,,
1.0381860733032227,0.59375,11,4599,,,
1.1717203855514526,0.546875,11,4649,,,
,,11,4691,,,0.0009984740801978983
,,11,4691,0.8408738374710083,0.7024000287055969,
0.8481144905090332,0.6171875,12,4699,,,
0.9574964642524719,0.671875,12,4749,,,
1.1296453475952148,0.5859375,12,4799,,,
0.9763769507408142,0.6875,12,4849,,,
1.19456148147583,0.578125,12,4899,,,
1.1932990550994873,0.5625,12,4949,,,
1.167151927947998,0.5703125,12,4999,,,
0.7847027778625488,0.75,12,5049,,,
,,12,5082,,,0.0009978031724785245
,,12,5082,0.828386127948761,0.7143999934196472,
1.0523676872253418,0.625,13,5099,,,
